cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,hour,day_of_week,cpu_memory_ratio,network_cpu_ratio,power_cpu_ratio,instruction_rate,cpu_instruction_ratio,network_instruction_ratio,task_type_io,task_type_network,task_type_unknown,task_priority_low,task_priority_medium,task_priority_unknown,task_status_running,task_status_unknown,task_status_waiting,anomaly_status,vm_id,timestamp
10.90636617,45.50880228,809.3635824,41.07729366,5582.0,24.31506972,0.12322089,21,6,0.2345011188277799,67.97738040673748,3.4500277476347767,220.50107156489395,0.001953495642127888,0.14496929650725418,False,True,False,False,True,False,False,False,False,0,e734558c-51c3-4a37-a801-3ab04e4daf29,2023-01-01 21:15:00
23.314798305500656,88.27608322884257,501.03154904999997,177.1427926,367.0,85.28285565,0.7143812663719268,5,5,0.5977408568591662,8.451595646726647,2.9881137377992855,4.2534521746557425,0.15837630407608697,1.3614987745923912,True,False,False,True,False,False,False,False,False,0,49207cfd-f957-4d87-a7a1-36a824b25150,2023-01-14 05:05:00
34.05126176546838,91.50688502615296,501.03154904999997,177.1427926,367.0,85.28285565,0.6348532641718769,5,5,0.5977408568591662,8.451595646726647,2.9881137377992855,4.2534521746557425,0.15837630407608697,1.3614987745923912,True,False,False,True,False,False,False,False,False,0,49207cfd-f957-4d87-a7a1-36a824b25150,2023-01-14 05:10:00
48.22360453994497,95.39448215035992,501.03154904999997,177.1427926,367.0,85.28285565,0.40431228436520983,5,5,0.5977408568591662,8.451595646726647,2.9881137377992855,4.2534521746557425,0.15837630407608697,1.3614987745923912,True,False,False,True,False,False,False,False,False,0,49207cfd-f957-4d87-a7a1-36a824b25150,2023-01-14 05:15:00
69.94384162620052,93.26195722705468,501.03154904999997,177.1427926,367.0,85.28285565,0.18009776484824752,5,5,0.5977408568591662,8.451595646726647,2.9881137377992855,4.2534521746557425,0.15837630407608697,1.3614987745923912,True,False,False,True,False,False,False,False,False,0,49207cfd-f957-4d87-a7a1-36a824b25150,2023-01-14 05:19:00
58.2824799,96.50459456,501.03154904999997,177.1427926,367.0,85.28285565,0.236434208,5,5,0.5977408568591662,8.451595646726647,2.9881137377992855,4.2534521746557425,0.15837630407608697,1.3614987745923912,True,False,False,True,False,False,False,False,False,0,49207cfd-f957-4d87-a7a1-36a824b25150,2023-01-14 05:20:00
38.05462055469092,46.85931868003486,414.2897634,70.71137398,5716.0,50.0899057,0.5469223934208901,5,4,1.2920988196553838,5.333414513950283,0.9103123021704339,111.88120082985394,0.013412305102326393,0.0724662871086234,True,False,False,False,False,False,False,False,True,0,3b2a1759-8470-43e8-97bb-577f5e3ef23a,2023-01-27 05:09:00
48.03401530326791,44.04540331439348,414.2897634,70.71137398,5716.0,50.0899057,0.43290430108579797,5,4,1.2920988196553838,5.333414513950283,0.9103123021704339,111.88120082985394,0.013412305102326393,0.0724662871086234,True,False,False,False,False,False,False,False,True,0,3b2a1759-8470-43e8-97bb-577f5e3ef23a,2023-01-27 05:14:00
65.0648849863523,40.88759480305856,414.2897634,70.71137398,5716.0,50.0899057,0.2593628625556168,5,4,1.2920988196553838,5.333414513950283,0.9103123021704339,111.88120082985394,0.013412305102326393,0.0724662871086234,True,False,False,False,False,False,False,False,True,0,3b2a1759-8470-43e8-97bb-577f5e3ef23a,2023-01-27 05:19:00
87.12232966830602,42.71774800200654,414.2897634,70.71137398,5716.0,50.0899057,0.0,5,4,1.2920988196553838,5.333414513950283,0.9103123021704339,111.88120082985394,0.013412305102326393,0.0724662871086234,True,False,False,False,False,False,False,False,True,0,3b2a1759-8470-43e8-97bb-577f5e3ef23a,2023-01-27 05:23:00
76.67814827,58.34387301,414.2897634,70.71137398,5716.0,50.0899057,0.106591411,5,4,1.2920988196553838,5.333414513950283,0.9103123021704339,111.88120082985394,0.013412305102326393,0.0724662871086234,True,False,False,False,False,False,False,False,True,0,3b2a1759-8470-43e8-97bb-577f5e3ef23a,2023-01-27 05:24:00
14.616814906260736,3.4207152461177683,933.6015695,51.83749583,8835.0,65.11488633,0.5229617581815544,23,4,12.471126299385357,15.772945843020231,0.8757804625395685,133.6310245759444,0.006585565570393843,0.1056588467066546,True,False,False,False,True,False,False,False,False,0,fb75913c-0d0b-4e16-9088-803060faf249,2023-01-13 23:08:00
26.983514938029113,0.2816689451992196,933.6015695,51.83749583,8835.0,65.11488633,0.41319797941848874,23,4,12.471126299385357,15.772945843020231,0.8757804625395685,133.6310245759444,0.006585565570393843,0.1056588467066546,True,False,False,False,True,False,False,False,False,0,fb75913c-0d0b-4e16-9088-803060faf249,2023-01-13 23:13:00
46.97906205531286,1.5642456097948179,933.6015695,51.83749583,8835.0,65.11488633,0.26236557341319167,23,4,12.471126299385357,15.772945843020231,0.8757804625395685,133.6310245759444,0.006585565570393843,0.1056588467066546,True,False,False,False,True,False,False,False,False,0,fb75913c-0d0b-4e16-9088-803060faf249,2023-01-13 23:18:00
72.75936373399988,4.60301772818198,933.6015695,51.83749583,8835.0,65.11488633,0.0,23,4,12.471126299385357,15.772945843020231,0.8757804625395685,133.6310245759444,0.006585565570393843,0.1056588467066546,True,False,False,False,True,False,False,False,False,0,fb75913c-0d0b-4e16-9088-803060faf249,2023-01-13 23:22:00
58.19005738,3.665982525,933.6015695,51.83749583,8835.0,65.11488633,0.088529103,23,4,12.471126299385357,15.772945843020231,0.8757804625395685,133.6310245759444,0.006585565570393843,0.1056588467066546,True,False,False,False,True,False,False,False,False,0,fb75913c-0d0b-4e16-9088-803060faf249,2023-01-13 23:23:00
10.258092211079605,83.6218814116467,136.0564434,250.41097885,3441.0,4.440881047,0.5562035333350064,3,1,0.27763628031343285,5.532077027656643,10.181750962697135,632.4343374309392,0.0068547640296339335,0.03952831011040093,False,True,False,False,False,False,False,False,True,0,b0b83ea7-ccee-4ecf-b998-fcd9ee2b1f06,2023-01-03 03:15:00
11.649850151222095,81.41446543728993,136.0564434,250.41097885,3441.0,4.440881047,0.4117200100155378,3,1,0.27763628031343285,5.532077027656643,10.181750962697135,632.4343374309392,0.0068547640296339335,0.03952831011040093,False,True,False,False,False,False,False,False,True,0,b0b83ea7-ccee-4ecf-b998-fcd9ee2b1f06,2023-01-03 03:20:00
15.422334593900853,79.04521413531587,136.0564434,250.41097885,3441.0,4.440881047,0.2173454921041645,3,1,0.27763628031343285,5.532077027656643,10.181750962697135,632.4343374309392,0.0068547640296339335,0.03952831011040093,False,True,False,False,False,False,False,False,True,0,b0b83ea7-ccee-4ecf-b998-fcd9ee2b1f06,2023-01-03 03:25:00
20.175672571833125,74.69541798692512,136.0564434,250.41097885,3441.0,4.440881047,0.060488265709212535,3,1,0.27763628031343285,5.532077027656643,10.181750962697135,632.4343374309392,0.0068547640296339335,0.03952831011040093,False,True,False,False,False,False,False,False,True,0,b0b83ea7-ccee-4ecf-b998-fcd9ee2b1f06,2023-01-03 03:29:00
23.59409779,83.98204112,136.0564434,250.41097885,3441.0,4.440881047,0.245201761,3,1,0.27763628031343285,5.532077027656643,10.181750962697135,632.4343374309392,0.0068547640296339335,0.03952831011040093,False,True,False,False,False,False,False,False,True,0,b0b83ea7-ccee-4ecf-b998-fcd9ee2b1f06,2023-01-03 03:30:00
13.518910677629002,44.42378479698171,387.3752001,130.9169217,3136.0,10.8411276,0.5873711248105831,14,6,0.8814207018364622,9.292827387296622,3.1405943259152056,264.83964246783387,0.012969524109021358,0.12348587825948358,True,False,False,False,False,False,False,False,False,0,8b497860-cc7c-41c1-8819-484dc4c4d5b3,2023-01-22 14:15:00
19.058797864567943,43.502567692779216,387.3752001,130.9169217,3136.0,10.8411276,0.4535708064633294,14,6,0.8814207018364622,9.292827387296622,3.1405943259152056,264.83964246783387,0.012969524109021358,0.12348587825948358,True,False,False,False,False,False,False,False,False,0,8b497860-cc7c-41c1-8819-484dc4c4d5b3,2023-01-22 14:20:00
29.856767119116885,45.96288680776129,387.3752001,130.9169217,3136.0,10.8411276,0.2675715721295091,14,6,0.8814207018364622,9.292827387296622,3.1405943259152056,264.83964246783387,0.012969524109021358,0.12348587825948358,True,False,False,False,False,False,False,False,False,0,8b497860-cc7c-41c1-8819-484dc4c4d5b3,2023-01-22 14:25:00
46.43614722196861,47.97844778758808,387.3752001,130.9169217,3136.0,10.8411276,0.03461785739736417,14,6,0.8814207018364622,9.292827387296622,3.1405943259152056,264.83964246783387,0.012969524109021358,0.12348587825948358,True,False,False,False,False,False,False,False,False,0,8b497860-cc7c-41c1-8819-484dc4c4d5b3,2023-01-22 14:29:00
40.68539713,45.15888536,387.3752001,130.9169217,3136.0,10.8411276,0.188189811,14,6,0.8814207018364622,9.292827387296622,3.1405943259152056,264.83964246783387,0.012969524109021358,0.12348587825948358,True,False,False,False,False,False,False,False,False,0,8b497860-cc7c-41c1-8819-484dc4c4d5b3,2023-01-22 14:30:00
14.539306376339013,19.938752511777157,302.314969,72.27005222,5009.0,60.61249125,0.4997190566513265,19,6,2.725118933800689,7.63726826250122,1.8257308858203172,81.29844936273373,0.007701432281437126,0.06034230918163673,False,True,False,False,False,False,True,False,False,0,18e50dab-7af8-4acd-b8c8-124bcd3503e0,2023-01-15 19:39:00
18.9765617149661,23.687036777650192,302.314969,72.27005222,5009.0,60.61249125,0.35744447190702944,19,6,2.725118933800689,7.63726826250122,1.8257308858203172,81.29844936273373,0.007701432281437126,0.06034230918163673,False,True,False,False,False,False,True,False,False,0,18e50dab-7af8-4acd-b8c8-124bcd3503e0,2023-01-15 19:44:00
32.62429074133124,20.976074460343593,302.314969,72.27005222,5009.0,60.61249125,0.12020971642219166,19,6,2.725118933800689,7.63726826250122,1.8257308858203172,81.29844936273373,0.007701432281437126,0.06034230918163673,False,True,False,False,False,False,True,False,False,0,18e50dab-7af8-4acd-b8c8-124bcd3503e0,2023-01-15 19:49:00
45.21981475250886,17.670442301219015,302.314969,72.27005222,5009.0,60.61249125,0.0,19,6,2.725118933800689,7.63726826250122,1.8257308858203172,81.29844936273373,0.007701432281437126,0.06034230918163673,False,True,False,False,False,False,True,False,False,0,18e50dab-7af8-4acd-b8c8-124bcd3503e0,2023-01-15 19:53:00
38.58417573,13.15871258,302.314969,72.27005222,5009.0,60.61249125,0.042613647,19,6,2.725118933800689,7.63726826250122,1.8257308858203172,81.29844936273373,0.007701432281437126,0.06034230918163673,False,True,False,False,False,False,True,False,False,0,18e50dab-7af8-4acd-b8c8-124bcd3503e0,2023-01-15 19:54:00
15.979926039122498,36.58180759199465,972.1273109,399.0424341,2159.0,81.94782612,0.6403728775139859,9,1,1.6376758566287373,19.069711103937284,7.827805937736598,26.028409676181155,0.023137758504629628,0.45005894023148146,True,False,False,False,False,False,False,False,True,0,7db11015-4a00-4e54-8c81-cce15ca848f1,2023-01-31 09:26:00
24.726273183441062,36.32469499495101,972.1273109,399.0424341,2159.0,81.94782612,0.49983920221017647,9,1,1.6376758566287373,19.069711103937284,7.827805937736598,26.028409676181155,0.023137758504629628,0.45005894023148146,True,False,False,False,False,False,False,False,True,0,7db11015-4a00-4e54-8c81-cce15ca848f1,2023-01-31 09:31:00
41.89304034727085,36.850405274373514,972.1273109,399.0424341,2159.0,81.94782612,0.3691976894153039,9,1,1.6376758566287373,19.069711103937284,7.827805937736598,26.028409676181155,0.023137758504629628,0.45005894023148146,True,False,False,False,False,False,False,False,True,0,7db11015-4a00-4e54-8c81-cce15ca848f1,2023-01-31 09:36:00
62.26667719995785,32.6196369534745,972.1273109,399.0424341,2159.0,81.94782612,0.17822285361045184,9,1,1.6376758566287373,19.069711103937284,7.827805937736598,26.028409676181155,0.023137758504629628,0.45005894023148146,True,False,False,False,False,False,False,False,True,0,7db11015-4a00-4e54-8c81-cce15ca848f1,2023-01-31 09:40:00
49.97755837,29.51736897,972.1273109,399.0424341,2159.0,81.94782612,0.22184736,9,1,1.6376758566287373,19.069711103937284,7.827805937736598,26.028409676181155,0.023137758504629628,0.45005894023148146,True,False,False,False,False,False,False,False,True,0,7db11015-4a00-4e54-8c81-cce15ca848f1,2023-01-31 09:41:00
10.14663807540531,7.676768581679004,521.8474255,118.2040446,120.0,50.0899057,0.9233381470168384,2,3,1.0262669518607315,44.352816403627514,10.046389101731803,2.3488005772537566,0.0889737509090909,4.312788640495867,False,True,False,True,False,False,False,False,False,0,655fb1b8-2533-481a-86b7-651d832ba721,2023-01-26 02:17:00
12.76358075885042,8.713334528336418,521.8474255,118.2040446,120.0,50.0899057,0.8511772214108161,2,3,1.0262669518607315,44.352816403627514,10.046389101731803,2.3488005772537566,0.0889737509090909,4.312788640495867,False,True,False,True,False,False,False,False,False,0,655fb1b8-2533-481a-86b7-651d832ba721,2023-01-26 02:22:00
12.873089112153696,10.247118998966691,521.8474255,118.2040446,120.0,50.0899057,0.6488897363092886,2,3,1.0262669518607315,44.352816403627514,10.046389101731803,2.3488005772537566,0.0889737509090909,4.312788640495867,False,True,False,True,False,False,False,False,False,0,655fb1b8-2533-481a-86b7-651d832ba721,2023-01-26 02:27:00
10.566130119855735,6.323478516493716,521.8474255,118.2040446,120.0,50.0899057,0.3897942121343339,2,3,1.0262669518607315,44.352816403627514,10.046389101731803,2.3488005772537566,0.0889737509090909,4.312788640495867,False,True,False,True,False,False,False,False,False,0,655fb1b8-2533-481a-86b7-651d832ba721,2023-01-26 02:31:00
10.76582386,9.490276278,521.8474255,118.2040446,120.0,50.0899057,0.534283278,2,3,1.0262669518607315,44.352816403627514,10.046389101731803,2.3488005772537566,0.0889737509090909,4.312788640495867,False,True,False,True,False,False,False,False,False,0,655fb1b8-2533-481a-86b7-651d832ba721,2023-01-26 02:32:00
15.773760074883311,38.5732260680535,660.2300086,293.4234664,9620.0,50.0899057,0.535900613606346,4,6,1.1393971230389737,11.188929636590093,4.972652676353913,188.29551294317616,0.00602925188130132,0.0686238445691716,True,False,False,False,True,False,False,False,True,0,192ef90e-4011-43d8-a25b-6998d0ae1f12,2023-01-22 04:26:00
28.725866135133156,42.86365732069631,660.2300086,293.4234664,9620.0,50.0899057,0.45399661249577217,4,6,1.1393971230389737,11.188929636590093,4.972652676353913,188.29551294317616,0.00602925188130132,0.0686238445691716,True,False,False,False,True,False,False,False,True,0,192ef90e-4011-43d8-a25b-6998d0ae1f12,2023-01-22 04:31:00
44.193622857937626,40.513411660853876,660.2300086,293.4234664,9620.0,50.0899057,0.228473196094106,4,6,1.1393971230389737,11.188929636590093,4.972652676353913,188.29551294317616,0.00602925188130132,0.0686238445691716,True,False,False,False,True,False,False,False,True,0,192ef90e-4011-43d8-a25b-6998d0ae1f12,2023-01-22 04:36:00
67.34713205370683,42.273360060601995,660.2300086,293.4234664,9620.0,50.0899057,0.0,4,6,1.1393971230389737,11.188929636590093,4.972652676353913,188.29551294317616,0.00602925188130132,0.0686238445691716,True,False,False,False,True,False,False,False,True,0,192ef90e-4011-43d8-a25b-6998d0ae1f12,2023-01-22 04:40:00
58.00743235,49.91063614,660.2300086,293.4234664,9620.0,50.0899057,0.135037257,4,6,1.1393971230389737,11.188929636590093,4.972652676353913,188.29551294317616,0.00602925188130132,0.0686238445691716,True,False,False,False,True,False,False,False,True,0,192ef90e-4011-43d8-a25b-6998d0ae1f12,2023-01-22 04:41:00
43.24084834098901,52.61097025989776,151.047513,250.41097885,3826.0,50.0899057,0.8539579684398754,13,6,1.3942133404434096,1.7849356199458697,2.9591184051794137,74.88759173810728,0.021850929605435065,0.03946890854455187,False,True,False,False,False,False,False,False,False,0,e9e2c40c-cd32-49c2-8839-b70b3127c273,2023-01-29 12:46:00
56.64115720510977,51.269691689242,151.047513,250.41097885,3826.0,50.0899057,0.7225164851695288,13,6,1.3942133404434096,1.7849356199458697,2.9591184051794137,74.88759173810728,0.021850929605435065,0.03946890854455187,False,True,False,False,False,False,False,False,False,0,e9e2c40c-cd32-49c2-8839-b70b3127c273,2023-01-29 12:51:00
71.7514589596553,48.406296714774136,151.047513,250.41097885,3826.0,50.0899057,0.5954063681203837,13,6,1.3942133404434096,1.7849356199458697,2.9591184051794137,74.88759173810728,0.021850929605435065,0.03946890854455187,False,True,False,False,False,False,False,False,False,0,e9e2c40c-cd32-49c2-8839-b70b3127c273,2023-01-29 12:56:00
93.82643356795079,51.133273853811176,151.047513,250.41097885,3826.0,50.0899057,0.35952245930557475,13,6,1.3942133404434096,1.7849356199458697,2.9591184051794137,74.88759173810728,0.021850929605435065,0.03946890854455187,False,True,False,False,False,False,False,False,False,0,e9e2c40c-cd32-49c2-8839-b70b3127c273,2023-01-29 13:00:00
83.6235076,58.97898971,151.047513,250.41097885,3826.0,50.0899057,0.500810991,13,6,1.3942133404434096,1.7849356199458697,2.9591184051794137,74.88759173810728,0.021850929605435065,0.03946890854455187,False,True,False,False,False,False,False,False,False,0,e9e2c40c-cd32-49c2-8839-b70b3127c273,2023-01-29 13:01:00
25.23466872911392,65.13738991528928,268.1524768,250.41097885,1573.0,64.27797,0.5816460252082165,10,0,0.9171398177019592,3.7480637854645957,3.50008447623045,24.096950318767572,0.04481846706480305,0.17036370825921218,False,False,False,False,False,False,True,False,False,0,d2d85abb-eee1-45f5-ba5a-ea88dae3638f,2023-01-30 09:56:00
40.65443772345879,64.31998789001106,268.1524768,250.41097885,1573.0,64.27797,0.5086422789749608,10,0,0.9171398177019592,3.7480637854645957,3.50008447623045,24.096950318767572,0.04481846706480305,0.17036370825921218,False,False,False,False,False,False,True,False,False,0,d2d85abb-eee1-45f5-ba5a-ea88dae3638f,2023-01-30 10:01:00
62.883871755321344,65.0461257174074,268.1524768,250.41097885,1573.0,64.27797,0.2798325175080002,10,0,0.9171398177019592,3.7480637854645957,3.50008447623045,24.096950318767572,0.04481846706480305,0.17036370825921218,False,False,False,False,False,False,True,False,False,0,d2d85abb-eee1-45f5-ba5a-ea88dae3638f,2023-01-30 10:06:00
88.84357260703118,69.58793928590575,268.1524768,250.41097885,1573.0,64.27797,0.06810952298358228,10,0,0.9171398177019592,3.7480637854645957,3.50008447623045,24.096950318767572,0.04481846706480305,0.17036370825921218,False,False,False,False,False,False,True,False,False,0,d2d85abb-eee1-45f5-ba5a-ea88dae3638f,2023-01-30 10:10:00
70.54426716,75.91768016,268.1524768,250.41097885,1573.0,64.27797,0.12213499,10,0,0.9171398177019592,3.7480637854645957,3.50008447623045,24.096950318767572,0.04481846706480305,0.17036370825921218,False,False,False,False,False,False,True,False,False,0,d2d85abb-eee1-45f5-ba5a-ea88dae3638f,2023-01-30 10:11:00
28.61968396803868,8.386871757579613,996.2864331,115.3376779,4999.0,4.463567575,0.9536840492751468,3,1,3.583359127525145,14.515221388466907,1.680392177921134,914.9699223771383,0.013527471410000002,0.19925728662,False,False,True,False,False,False,False,False,True,0,39785856-735c-4b0a-96dc-aa23814138cc,2023-01-24 02:53:00
36.57502229338978,9.658196644347361,996.2864331,115.3376779,4999.0,4.463567575,0.877409820238083,3,1,3.583359127525145,14.515221388466907,1.680392177921134,914.9699223771383,0.013527471410000002,0.19925728662,False,False,True,False,False,False,False,False,True,0,39785856-735c-4b0a-96dc-aa23814138cc,2023-01-24 02:58:00
50.62799486439558,10.983301421765356,996.2864331,115.3376779,4999.0,4.463567575,0.7465443326834909,3,1,3.583359127525145,14.515221388466907,1.680392177921134,914.9699223771383,0.013527471410000002,0.19925728662,False,False,True,False,False,False,False,False,True,0,39785856-735c-4b0a-96dc-aa23814138cc,2023-01-24 03:03:00
72.96666207436013,8.095848748992838,996.2864331,115.3376779,4999.0,4.463567575,0.554629897873619,3,1,3.583359127525145,14.515221388466907,1.680392177921134,914.9699223771383,0.013527471410000002,0.19925728662,False,False,True,False,False,False,False,False,True,0,39785856-735c-4b0a-96dc-aa23814138cc,2023-01-24 03:07:00
67.63735705,17.87540563,996.2864331,115.3376779,4999.0,4.463567575,0.633325025,3,1,3.583359127525145,14.515221388466907,1.680392177921134,914.9699223771383,0.013527471410000002,0.19925728662,False,False,True,False,False,False,False,False,True,0,39785856-735c-4b0a-96dc-aa23814138cc,2023-01-24 03:08:00
16.56489289311473,32.37472745020174,999.3496416,100.5544436,9946.0,35.08199461,0.9759530764604699,13,5,1.4110686386926823,20.995122670642328,2.1125267779954795,275.64994971878576,0.004684742460038202,0.10046744160048256,True,False,False,False,False,False,False,False,True,0,376b7fe6-3234-4e26-aa99-777f645d9ad3,2023-01-21 13:42:00
25.925956486081077,30.638445616341713,999.3496416,100.5544436,9946.0,35.08199461,0.9310985223604197,13,5,1.4110686386926823,20.995122670642328,2.1125267779954795,275.64994971878576,0.004684742460038202,0.10046744160048256,True,False,False,False,False,False,False,False,True,0,376b7fe6-3234-4e26-aa99-777f645d9ad3,2023-01-21 13:47:00
37.764598130461366,31.084894250641888,999.3496416,100.5544436,9946.0,35.08199461,0.8771393360132633,13,5,1.4110686386926823,20.995122670642328,2.1125267779954795,275.64994971878576,0.004684742460038202,0.10046744160048256,True,False,False,False,False,False,False,False,True,0,376b7fe6-3234-4e26-aa99-777f645d9ad3,2023-01-21 13:52:00
57.7010612114144,31.19418977187593,999.3496416,100.5544436,9946.0,35.08199461,0.8994166930487323,13,5,1.4110686386926823,20.995122670642328,2.1125267779954795,275.64994971878576,0.004684742460038202,0.10046744160048256,True,False,False,False,False,False,False,False,True,0,376b7fe6-3234-4e26-aa99-777f645d9ad3,2023-01-21 13:56:00
46.59913325,32.02400179,999.3496416,100.5544436,9946.0,35.08199461,0.955149161,13,5,1.4110686386926823,20.995122670642328,2.1125267779954795,275.64994971878576,0.004684742460038202,0.10046744160048256,True,False,False,False,False,False,False,False,True,0,376b7fe6-3234-4e26-aa99-777f645d9ad3,2023-01-21 13:57:00
16.580377527178847,100.0,297.7767731,408.4086374,4999.0,50.0899057,0.6806935785104767,6,1,0.49932304078686757,5.8413306290330285,8.011537830739774,97.84711738076275,0.009995511674,0.05955535462,False,True,False,False,False,False,False,False,True,0,f9c86faa-7043-4cb4-984f-d014775fc75c,2023-01-10 05:56:00
23.621615219345163,100.0,297.7767731,408.4086374,4999.0,50.0899057,0.5783148731911691,6,1,0.49932304078686757,5.8413306290330285,8.011537830739774,97.84711738076275,0.009995511674,0.05955535462,False,True,False,False,False,False,False,False,True,0,f9c86faa-7043-4cb4-984f-d014775fc75c,2023-01-10 06:01:00
40.11437897869435,100.0,297.7767731,408.4086374,4999.0,50.0899057,0.40606982768545874,6,1,0.49932304078686757,5.8413306290330285,8.011537830739774,97.84711738076275,0.009995511674,0.05955535462,False,True,False,False,False,False,False,False,True,0,f9c86faa-7043-4cb4-984f-d014775fc75c,2023-01-10 06:06:00
58.380042371863574,100.0,297.7767731,408.4086374,4999.0,50.0899057,0.25036772809489183,6,1,0.49932304078686757,5.8413306290330285,8.011537830739774,97.84711738076275,0.009995511674,0.05955535462,False,True,False,False,False,False,False,False,True,0,f9c86faa-7043-4cb4-984f-d014775fc75c,2023-01-10 06:10:00
